seed,graph_family,damage_family,total_energy_E,required_flow_Q,horizon_T,damage_intensity,graph_split,damage_split,has_heldout_allocation,primary_axes,group_split,n_allocations,observed_best_allocations,total_resource_tie_top1_tie_adjusted,total_resource_tie_top2_contains_observed_best,total_resource_tie_kendall_tau,total_resource_tie_regret,policy_prior_top1_tie_adjusted,policy_prior_top2_contains_observed_best,policy_prior_kendall_tau,policy_prior_regret,m_profile_linear_top1_tie_adjusted,m_profile_linear_top2_contains_observed_best,m_profile_linear_kendall_tau,m_profile_linear_regret,m_profile_beats_total_resource_regret,m_profile_beats_policy_prior_regret,m_profile_beats_policy_prior_kendall,m_profile_clears_policy_prior_smoke
2002,random_geometric,scalar_only_control,10,4,9,0.28,primary_heldout,calibration,True,graph|allocation,heldout_graph_allocation,11,"0,2,8",0.09090909090909091,1.0,0.0,0.1696969696969699,0.0,1.0,-0.2571428571428571,0.5855555555555556,0.0,0.0,-0.2558139534883721,0.010000000000000231,True,True,True,True
2002,series_parallel,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"4,3,3|0,10,0|3,4,3",0.2727272727272727,1.0,0.0,0.20040404040404058,0.5,1.0,0.3157894736842105,0.08444444444444432,1.0,1.0,0.625,0.0,True,True,True,True
2002,series_parallel,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,0,10",0.09090909090909091,1.0,0.0,0.32151515151515153,0.5,1.0,0.19047619047619047,0.18666666666666676,0.0,0.0,-0.5925925925925926,0.3077777777777777,True,False,False,False
2002,series_parallel,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,0,10",0.09090909090909091,1.0,0.0,0.02545454545454584,0.5,1.0,0.7435897435897436,0.009999999999999787,0.0,0.0,-0.6666666666666666,0.07000000000000028,False,False,False,False
2002,series_parallel,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"6,4,0",0.09090909090909091,1.0,0.0,0.353030303030303,0.0,0.0,-0.3,0.4683333333333335,0.0,0.0,0.018867924528301886,0.36111111111111116,False,True,True,True
2002,series_parallel,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,"8,2,0",0.09090909090909091,1.0,0.0,0.4555555555555557,0.0,0.0,-0.2,0.49611111111111117,0.0,0.0,-0.21568627450980393,0.8155555555555556,False,False,False,False
2002,series_parallel,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,0,10",0.09090909090909091,1.0,0.0,0.07848484848484882,0.0,1.0,0.1891891891891892,0.015000000000000124,0.0,0.0,-0.5652173913043478,0.6433333333333333,False,False,False,False
2003,grid,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,10,0",0.09090909090909091,1.0,0.0,0.48212121212121195,0.5,1.0,0.7368421052631579,0.1727777777777777,1.0,1.0,0.7916666666666666,0.0,True,True,True,True
2003,grid,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"6,2,2",0.09090909090909091,1.0,0.0,0.4712121212121212,0.0,1.0,0.5238095238095238,0.13888888888888884,0.0,0.0,0.1320754716981132,0.6033333333333335,False,False,False,False
2003,grid,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,0,10",0.09090909090909091,1.0,0.0,0.017272727272727106,0.5,1.0,0.8823529411764706,0.004999999999999893,0.0,0.0,-0.813953488372093,0.040000000000000036,False,False,False,False
2003,grid,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,2,8",0.09090909090909091,1.0,0.0,0.25,0.0,0.0,-0.047619047619047616,0.28888888888888886,0.0,0.0,-0.18518518518518517,0.41666666666666663,False,False,False,False
2003,grid,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,"0,2,8",0.09090909090909091,1.0,0.0,0.3533333333333334,0.0,0.0,-0.09523809523809523,0.23111111111111116,0.0,0.0,-0.2962962962962963,0.6944444444444444,False,False,False,False
2003,grid,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"0,0,10",0.09090909090909091,1.0,0.0,0.09282828282828315,0.0,0.0,-0.02857142857142857,0.09155555555555539,0.0,0.0,-0.06382978723404255,0.2266666666666668,False,False,False,False
2003,layered_dag,bottleneck_attack,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"8,2,0|6,4,0|0,10,0",0.2727272727272727,1.0,0.0,0.11979797979798001,0.5,1.0,0.25,0.015000000000000124,1.0,1.0,0.32,0.0,True,True,True,True
2003,layered_dag,clustered_failure,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"6,2,2|4,3,3|0,2,8|0,0,10|3,4,3",0.45454545454545453,1.0,0.0,0.13050505050505046,1.0,1.0,0.8125,0.0,0.0,0.0,-0.19047619047619047,0.009999999999999787,True,False,False,False
2003,layered_dag,demand_shock,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"8,0,2",0.09090909090909091,1.0,0.0,0.030909090909090775,0.0,0.0,-0.07317073170731707,0.04499999999999993,0.0,0.0,-0.5294117647058824,0.08000000000000007,False,False,False,False
2003,layered_dag,random_attrition,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"8,0,2",0.09090909090909091,1.0,0.0,0.30242424242424226,0.2,1.0,0.7560975609756098,0.13777777777777755,0.0,0.0,-0.2962962962962963,0.6033333333333332,False,False,False,False
2003,layered_dag,repairable_wear,10,4,9,0.28,calibration,primary_heldout,True,damage|allocation,heldout_damage_allocation,11,"4,3,3|0,8,2",0.18181818181818182,1.0,0.0,0.24737373737373747,0.5,1.0,0.23076923076923078,0.135,0.0,1.0,0.2692307692307692,0.3433333333333335,False,False,True,False
2003,layered_dag,scalar_only_control,10,4,9,0.28,calibration,calibration,True,allocation,heldout_allocation,11,"8,0,2|6,2,2",0.18181818181818182,1.0,0.0,0.026363636363636367,0.0,1.0,0.35135135135135137,0.025000000000000355,0.0,0.0,-0.6444444444444445,0.050000000000000266,False,False,False,False
