primary_key,split,group_index,match_key,state_count,tail_count,log_tau_min,log_tau_max,log_tau_spread,low_mean_collapse_fraction,high_mean_collapse_fraction,low_minus_high
path_b05,all,289,"('40', '114', '2', '0', '3', '5', 3.0)",8,2,57.388876325525146,58.68502044562487,1.2961441200997257,0.0390625,0.0078125,0.03125
path_b05,all,290,"('40', '114', '2', '0', '3', '6', 3.0)",22,7,57.01503011809559,58.632820792935895,1.6177906748403075,0.046875,0.04241071428571429,0.004464285714285712
path_b05,all,292,"('40', '114', '3', '0', '3', '5', 2.5)",21,7,57.44116549915201,58.90412131542395,1.4629558162719434,0.024553571428571428,0.011160714285714286,0.013392857142857142
path_b05,all,293,"('40', '114', '3', '0', '3', '5', 3.0)",7,2,57.7241488633985,59.15932439701069,1.4351755336121954,0.0234375,0.015625,0.0078125
path_b05,all,294,"('40', '114', '3', '0', '3', '6', 2.5)",6,2,57.69680634807525,58.72659879290473,1.0297924448294822,0.046875,0.0234375,0.0234375
path_b05,all,295,"('40', '114', '3', '0', '3', '6', 3.0)",12,4,57.71018781804041,58.86967194429925,1.159484126258839,0.02734375,0.015625,0.01171875
path_b05,all,298,"('40', '120', '2', '0', '2', '5', 3.0)",7,2,58.425024747225336,60.79277691223576,2.3677521650104225,0.109375,0.109375,0.0
path_b05,all,299,"('40', '120', '2', '0', '2', '6', 3.0)",40,13,58.623366928025405,60.701792527324784,2.078425599299379,0.078125,0.057692307692307696,0.020432692307692304
path_b05,all,302,"('40', '120', '2', '0', '3', '5', 3.0)",9,3,59.83708904885316,60.82095498366455,0.9838659348113907,0.03125,0.015625,0.015625
path_b05,all,303,"('40', '120', '2', '0', '3', '6', 3.0)",22,7,58.73206331714062,60.78207673459688,2.050013417456256,0.05133928571428571,0.024553571428571428,0.026785714285714284
path_b05,all,304,"('40', '120', '2', '0', '3', '7', 3.0)",4,1,58.554596861988664,60.504184076163924,1.94958721417526,0.03125,0.015625,0.015625
path_b05,all,306,"('40', '120', '3', '0', '3', '5', 2.5)",59,19,59.65599470361237,61.40682599438128,1.7508312907689074,0.01644736842105263,0.009868421052631578,0.006578947368421052
path_b05,all,308,"('40', '120', '3', '0', '3', '6', 2.5)",15,5,59.760974683375515,61.201081173243765,1.4401064898682492,0.021875,0.015625,0.006249999999999999
path_b05,all,309,"('40', '120', '3', '0', '3', '6', 3.0)",8,2,59.82834443283002,60.527499539144586,0.6991551063145636,0.03125,0.015625,0.015625
path_b05,all,315,"('40', '72', '1', '1', '1', '7', 3.5)",22,7,35.17155994470587,37.8896040686396,2.71804412393373,0.40848214285714285,0.2857142857142857,0.12276785714285715
path_b05,all,316,"('40', '72', '1', '1', '1', '8', 3.5)",20,6,34.80866529957301,37.81606429362058,3.00739899404757,0.3984375,0.265625,0.1328125
path_b05,all,326,"('40', '72', '1', '2', '1', '7', 3.5)",11,3,34.50960378262981,37.99851070101525,3.488906918385439,0.4895833333333333,0.3229166666666667,0.16666666666666663
path_b05,all,327,"('40', '72', '1', '2', '1', '8', 3.5)",8,2,34.30393391124159,37.264465326048935,2.960531414807342,0.515625,0.484375,0.03125
path_b05,all,329,"('40', '72', '1', '2', '1', '9', 3.5)",4,1,34.84889737942336,37.078023159653206,2.229125780229843,0.5625,0.3125,0.25
path_b05,all,344,"('40', '72', '2', '0', '2', '6', 3.5)",4,1,37.22011259464742,38.0201869980892,0.8000744034417835,0.203125,0.15625,0.046875
path_b05,all,345,"('40', '72', '2', '0', '2', '7', 3.0)",4,1,37.2731312452879,37.944510539271995,0.6713792939840957,0.265625,0.25,0.015625
path_b05,all,346,"('40', '72', '2', '0', '2', '7', 3.5)",43,14,35.00132709103921,38.77151856025312,3.7701914692139127,0.2890625,0.12723214285714285,0.16183035714285715
path_b05,all,347,"('40', '72', '2', '0', '2', '8', 3.5)",15,5,36.28723418127904,38.524497882054625,2.2372637007755856,0.2625,0.121875,0.140625
path_b05,all,352,"('40', '76', '1', '1', '1', '7', 3.5)",21,7,37.388292280875795,40.45515507593501,3.0668627950592153,0.38392857142857145,0.2544642857142857,0.12946428571428575
path_b05,all,353,"('40', '76', '1', '1', '1', '8', 3.5)",12,4,37.498615005324666,39.949497281233526,2.45088227590886,0.41015625,0.28125,0.12890625
path_b05,all,362,"('40', '76', '1', '2', '1', '8', 3.5)",4,1,36.339616592715565,38.413183869636015,2.07356727692045,0.484375,0.359375,0.125
path_b05,all,366,"('40', '76', '2', '0', '2', '6', 3.0)",26,8,38.219167078974436,41.51620258306248,3.2970355040880435,0.203125,0.095703125,0.107421875
path_b05,all,367,"('40', '76', '2', '0', '2', '6', 3.5)",5,1,39.74840664821417,40.284153250427956,0.5357466022137842,0.28125,0.203125,0.078125
path_b05,all,368,"('40', '76', '2', '0', '2', '7', 3.0)",9,3,38.08114842512162,41.21979896209939,3.138650536977771,0.25,0.08333333333333333,0.16666666666666669
path_b05,all,369,"('40', '76', '2', '0', '2', '7', 3.5)",59,19,37.895723881177894,41.22897876811566,3.333254886937766,0.2754934210526316,0.109375,0.16611842105263158
path_b05,all,370,"('40', '76', '2', '0', '2', '8', 3.5)",11,3,38.13095694676545,40.65058980235054,2.519632855585087,0.3020833333333333,0.14583333333333334,0.15624999999999997
path_b05,all,375,"('40', '76', '3', '0', '3', '7', 3.5)",4,1,40.43558621927511,41.71339654645253,1.27781032717742,0.078125,0.078125,0.0
path_b05,all,376,"('40', '80', '2', '0', '2', '6', 3.0)",13,4,40.630215137858706,42.41889540522694,1.7886802673682354,0.2421875,0.18359375,0.05859375
path_b05,all,378,"('40', '80', '2', '0', '2', '7', 3.0)",12,4,40.37727784573861,42.45804439169159,2.080766545952976,0.22265625,0.15234375,0.0703125
path_b05,all,379,"('40', '80', '2', '0', '2', '7', 3.5)",47,15,40.1588993407844,42.829694096540955,2.6707947557565532,0.21666666666666667,0.128125,0.08854166666666669
path_b05,all,380,"('40', '80', '2', '0', '2', '8', 3.5)",14,4,39.30886925302222,42.56224381543276,3.253374562410535,0.25390625,0.16015625,0.09375
path_b05,all,383,"('40', '80', '3', '0', '3', '6', 3.0)",54,18,42.67078340993296,43.99175618227903,1.3209727723460745,0.057291666666666664,0.042534722222222224,0.01475694444444444
path_b05,all,385,"('40', '80', '3', '0', '3', '7', 3.0)",29,9,42.600751757427595,43.79869556562899,1.1979438082013942,0.0642361111111111,0.041666666666666664,0.02256944444444444
path_b05,all,386,"('40', '80', '3', '0', '3', '7', 3.5)",4,1,42.497796647514605,43.33947139181033,0.8416747442957231,0.015625,0.046875,-0.03125
