graph_id,state_id,split,future_index,future_seed,max_h,first_disconnect_step
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,32,1792354166,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,33,1793354169,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,34,1794354172,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,35,1795354175,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,36,1796354178,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,37,1797354181,8,7
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,38,1798354184,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,39,1799354187,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,40,1800354190,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,41,1801354193,8,2
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,42,1802354196,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,43,1803354199,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,44,1804354202,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,45,1805354205,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,46,1806354208,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,47,1807354211,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,48,1808354214,8,6
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,49,1809354217,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,50,1810354220,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,51,1811354223,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,52,1812354226,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,53,1813354229,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,54,1814354232,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,55,1815354235,8,4
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,56,1816354238,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,57,1817354241,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,58,1818354244,8,3
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,59,1819354247,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,60,1820354250,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,61,1821354253,8,7
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,62,1822354256,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p0,train,63,1823354259,8,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,0,3891181489,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,1,3892181492,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,2,3893181495,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,3,3894181498,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,4,3895181501,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,5,3896181504,7,7
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,6,3897181507,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,7,3898181510,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,8,3899181513,7,3
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,9,3900181516,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,10,3901181519,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,11,3902181522,7,4
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,12,3903181525,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,13,3904181528,7,3
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,14,3905181531,7,2
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,15,3906181534,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,16,3907181537,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,17,3908181540,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,18,3909181543,7,6
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,19,3910181546,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,20,3911181549,7,5
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,21,3912181552,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,22,3913181555,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,23,3914181558,7,3
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,24,3915181561,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,25,3916181564,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,26,3917181567,7,2
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,27,3918181570,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,28,3919181573,7,4
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,29,3920181576,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,30,3921181579,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,31,3922181582,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,32,3923181585,7,4
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,33,3924181588,7,4
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,34,3925181591,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,35,3926181594,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,36,3927181597,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,37,3928181600,7,5
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,38,3929181603,7,7
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,39,3930181606,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,40,3931181609,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,41,3932181612,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,42,3933181615,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,43,3934181618,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,44,3935181621,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,45,3936181624,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,46,3937181627,7,
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,47,3938181630,7,7
g_n24_e48_k2_low_01,g_n24_e48_k2_low_01_p3,train,48,3939181633,7,
