graph_family,seed,attack_type,L_metric,repair_cost_method,turn,removed_edges,giant_fraction,efficiency_fraction,L_cumulative_loss,M_budget,target_giant_size,repair_cost_to_target,threshold_crossed,irreversible
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,50,50,0.984375,0.6895917362380776,0.371655543117916,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,51,51,0.84375,0.5970801886365508,0.515703855285362,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,52,52,0.84375,0.5897557559229293,0.5280468008048389,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,53,53,0.84375,0.5862495353122718,0.5340097518662746,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,54,54,0.84375,0.58439488362803,0.5371783540583078,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,55,55,0.84375,0.556557638614919,0.5859845401978753,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,56,56,0.84375,0.553279147467259,0.5918926173587371,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,57,57,0.84375,0.551045877770794,0.5959372105534595,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,58,58,0.84375,0.5436481209412843,0.6094530779201739,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,59,59,0.84375,0.5409880089604312,0.6143581649646,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,60,60,0.828125,0.5255104157117506,0.64338526828734,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,61,61,0.828125,0.5157970378753185,0.6620419283289736,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,62,62,0.828125,0.4917487317404261,0.709787400790161,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,63,63,0.828125,0.47703207947396425,0.7401715377891854,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,64,64,0.828125,0.47192795358460654,0.7509289457579399,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,65,65,0.828125,0.4489580584338832,0.8008258066633613,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,66,66,0.828125,0.44587914444615795,0.8077073402609809,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,67,67,0.8125,0.4323359513137425,0.8385523278847297,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,68,68,0.8125,0.42083687345932747,0.8655099943555339,4,48,0,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,69,69,0.578125,0.3274063729364689,1.1165531489429517,4,48,1,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,70,70,0.578125,0.3073863849804941,1.1796497397482515,4,48,2,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,71,71,0.578125,0.30026782589657997,1.203080449604267,4,48,2,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,72,72,0.421875,0.2456338259866868,1.4039133642339519,4,48,3,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,73,73,0.328125,0.2187940366935044,1.5196244634057956,4,48,4,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,74,74,0.328125,0.21489254144064396,1.5376171830525722,4,48,4,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,75,75,0.328125,0.21327812961187403,1.5451581922269417,4,48,4,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,76,76,0.3125,0.20665315887745667,1.576713452017556,4,48,4,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,77,77,0.296875,0.19871883725074463,1.6158643314480594,4,48,4,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,78,78,0.28125,0.19219264149690407,1.6492570688349255,4,48,4,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,79,79,0.28125,0.18842568056310782,1.6690516174076848,4,48,4,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,80,80,0.28125,0.1837169793958625,1.694358861005979,4,48,4,True,False
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,81,81,0.21875,0.1667463195254118,1.7912816662416133,4,48,5,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,82,82,0.21875,0.16378656450600046,1.8091911347001925,4,48,5,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,83,83,0.21875,0.16271028995348724,1.815784021806271,4,48,5,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,84,84,0.171875,0.14877381577767027,1.9053281413036351,4,48,6,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,85,85,0.171875,0.14105154586338797,1.958629881910474,4,48,7,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,86,86,0.171875,0.13592386638819998,1.9956603559650667,4,48,7,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,87,87,0.15625,0.12962766025599767,2.0430890899352403,4,48,8,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,88,88,0.15625,0.12824387868848064,2.0538215255948655,4,48,8,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,89,89,0.15625,0.12280869219828892,2.0971274824004316,4,48,8,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,90,90,0.15625,0.1211942803695191,2.110360398131119,4,48,8,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,91,91,0.15625,0.11349891731904962,2.1759619811453867,4,48,9,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,92,92,0.140625,0.10796763488666923,2.22592377374532,4,48,10,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,93,93,0.140625,0.10191359052878243,2.283629976412239,4,48,11,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,94,94,0.109375,0.09269414583520048,2.3784499601283167,4,48,12,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,95,95,0.109375,0.09121426832549483,2.3945439432015796,4,48,12,True,True
small_world,6,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,96,96,0.109375,0.0887926505823401,2.421451396121504,4,48,12,True,True
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,0,0,1.0,1.0,-0.0,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,1,1,1.0,0.9923166761041912,0.00771299269656025,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,2,2,1.0,0.9718502265005688,0.02855357435684543,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,3,3,1.0,0.9693728765571942,0.031105935581450157,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,4,4,1.0,0.9492479473386222,0.052085242275911076,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,5,5,1.0,0.946318186107969,0.05517641753154525,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,6,6,1.0,0.9455749811249565,0.05596209088151578,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,7,7,1.0,0.9448317761419441,0.05674838199949472,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,8,8,1.0,0.9320628067195195,0.07035507738306117,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,9,9,1.0,0.926459277085695,0.07638518771898753,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,10,10,1.0,0.9234139061910179,0.07967770925329555,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,11,11,1.0,0.9198146706304285,0.0835830741987392,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,12,12,1.0,0.9185759956587412,0.08493063887239295,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,13,13,1.0,0.9146794781049472,0.08918157222805849,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,14,14,1.0,0.9120287136655364,0.09208380512103888,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,15,15,1.0,0.9063443752359405,0.09833594004387497,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,16,16,1.0,0.8999917421668587,0.10536969107007724,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,17,17,1.0,0.8978063656096673,0.107800862428134,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,18,18,1.0,0.8957997121555339,0.11003842653569819,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,19,19,1.0,0.8950565071725215,0.11086842619469635,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,20,20,1.0,0.8926782512268812,0.1135290640073672,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,21,21,1.0,0.8908096215553072,0.11562454262974374,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,22,22,1.0,0.8887197999245033,0.11797327883640346,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,23,23,1.0,0.8794356360890933,0.12847489987123714,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,24,24,1.0,0.8770078331445865,0.13123935490002825,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,25,25,1.0,0.8729980653076669,0.13582193928741101,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,26,26,1.0,0.8710621932804866,0.1380419002236025,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,27,27,1.0,0.8672152227255606,0.14246809456987194,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,28,28,1.0,0.8638200736126878,0.14639077999819808,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,29,29,1.0,0.8595377972819975,0.15136047923085935,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,30,30,1.0,0.8569365798414535,0.15439136564140274,4,48,0,False,False
small_world,7,random_failure,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,31,31,1.0,0.8552555209513066,0.15635499977980233,4,48,0,False,False
