row_id,graph_id,q_id,split,sample_index,sample_seed,failed_edge_indices,disconnected
g_n14_m28_k2_001_q01,g_n14_m28_k2_001,q01,train,31,1597875886,"[2, 5, 16, 19, 21]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,0,845495834,"[0, 3, 7, 10, 11, 16, 19, 21, 22, 27]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,1,846495837,"[1, 4, 9, 10, 11, 12, 15, 22, 23, 27]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,2,847495840,"[0, 1, 4, 6, 7, 10, 11, 13, 15, 16, 18, 19, 20, 21, 24, 27]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,3,848495843,"[1, 2, 3, 7, 9, 12, 13, 15, 16, 18, 20]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,4,849495846,"[0, 2, 3, 5, 10, 13, 14, 22, 26]",1
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,5,850495849,"[0, 2, 4, 5, 6, 8, 9, 14, 17, 21, 24, 27]",1
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,6,851495852,"[2, 8, 9, 11, 14, 16, 19, 20]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,7,852495855,"[0, 2, 7, 9, 10, 11, 17, 18, 19, 20, 22, 24, 27]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,8,853495858,"[2, 4, 6, 16, 18, 21, 22, 23, 25, 26]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,9,854495861,"[1, 2, 4, 7, 11, 12, 14, 16, 18, 19, 23, 24, 26, 27]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,10,855495864,"[1, 2, 4, 5, 10, 11, 17, 24, 26, 27]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,11,856495867,"[0, 4, 6, 11, 12, 14, 15, 17, 18, 19, 22, 23, 25, 27]",1
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,12,857495870,"[0, 3, 5, 9, 12, 13, 16, 18, 22, 24]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,13,858495873,"[3, 4, 6, 7, 10, 11, 12, 14, 17, 19, 27]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,14,859495876,"[0, 3, 4, 7, 9, 11, 12, 14, 15, 24]",1
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,15,860495879,"[2, 4, 5, 6, 8, 10, 12, 17, 19, 22, 23]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,16,861495882,"[5, 8, 18, 20]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,17,862495885,"[0, 9, 19, 23]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,18,863495888,"[2, 5, 7, 8, 9, 15, 19, 22]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,19,864495891,"[1, 8, 9, 12, 15, 20, 21, 22, 27]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,20,865495894,"[0, 2, 5, 9, 13, 17, 18, 21, 23, 24, 27]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,21,866495897,"[0, 1, 5, 10, 11, 17, 20, 21, 24, 25, 26]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,22,867495900,"[2, 10, 12, 14, 16, 18, 19, 20, 21, 23, 26]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,23,868495903,"[1, 2, 3, 8, 11, 14, 18, 20, 22, 23, 27]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,24,869495906,"[2, 3, 5, 10, 12, 14, 15, 20, 22, 24, 26]",1
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,25,870495909,"[6, 8, 9, 10, 12, 15, 18, 21, 22, 24, 27]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,26,871495912,"[0, 1, 2, 3, 4, 7, 9, 12, 14, 16, 18, 19, 24]",1
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,27,872495915,"[2, 8, 17, 18, 24, 25]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,28,873495918,"[0, 6, 8, 10, 13, 14, 17, 18, 20, 23, 25, 26]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,29,874495921,"[1, 2, 3, 4, 5, 7, 11, 14, 16, 19, 21, 23, 25, 26]",1
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,30,875495924,"[5, 6, 12, 18, 19]",0
g_n14_m28_k2_001_q02,g_n14_m28_k2_001,q02,train,31,876495927,"[1, 6, 8, 10, 12, 13, 15, 23]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,0,2872152035,"[3, 22, 25, 27]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,1,2873152038,"[2, 3, 9, 20, 27]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,2,2874152041,"[4, 8, 9]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,3,2875152044,[6],0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,4,2876152047,[],0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,5,2877152050,"[6, 10]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,6,2878152053,"[0, 5, 6, 19]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,7,2879152056,"[2, 9, 11, 16]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,8,2880152059,"[4, 5, 26]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,9,2881152062,"[3, 17, 22, 24]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,10,2882152065,"[1, 9, 11, 17, 19]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,11,2883152068,"[5, 17, 18]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,12,2884152071,"[1, 2, 10, 20, 24]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,13,2885152074,"[6, 24]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,14,2886152077,"[1, 8, 17, 27]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,15,2887152080,"[15, 18, 23, 24]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,16,2888152083,"[8, 13, 20, 22, 27]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,17,2889152086,"[1, 3, 17, 25]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,18,2890152089,[24],0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,19,2891152092,"[1, 23, 25]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,20,2892152095,"[3, 21, 22]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,21,2893152098,"[3, 7, 15]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,22,2894152101,"[5, 22]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,23,2895152104,"[6, 13, 25]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,24,2896152107,"[13, 23]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,25,2897152110,"[6, 16, 17, 18, 23, 26, 27]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,26,2898152113,"[1, 19, 23]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,27,2899152116,"[16, 26, 27]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,28,2900152119,"[12, 14, 19, 23]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,29,2901152122,[24],0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,30,2902152125,"[1, 6, 12, 18, 20]",0
g_n14_m28_k2_002_q00,g_n14_m28_k2_002,q00,train,31,2903152128,[10],0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,0,2150772076,"[1, 2, 5, 8, 9, 15, 16, 22, 23]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,1,2151772079,"[5, 6, 9, 12, 14, 21]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,2,2152772082,"[1, 5, 8, 19, 20, 23, 25, 26]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,3,2153772085,"[2, 8, 11, 12, 18, 19, 22, 23, 27]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,4,2154772088,"[17, 19, 25]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,5,2155772091,"[1, 5, 10, 13, 14, 15, 16, 18, 20, 26]",1
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,6,2156772094,"[3, 6, 8, 11, 13, 14, 17]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,7,2157772097,"[4, 5, 7, 8, 21, 23]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,8,2158772100,"[3, 4, 6, 7, 9, 11, 17, 19, 20, 21, 27]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,9,2159772103,"[1, 15, 18]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,10,2160772106,"[0, 10, 11, 16, 20, 22, 25]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,11,2161772109,"[2, 8, 11, 22, 25]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,12,2162772112,"[1, 2, 4]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,13,2163772115,"[4, 7, 11, 15, 16, 17, 18, 20, 24, 27]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,14,2164772118,"[0, 2, 3, 4, 11, 20, 21, 24]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,15,2165772121,"[2, 3, 4, 5, 8, 16, 18, 20, 23, 27]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,16,2166772124,"[2, 7, 9, 15, 16, 24, 26, 27]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,17,2167772127,"[0, 1, 11]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,18,2168772130,"[1, 2, 3, 7, 21, 23, 26]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,19,2169772133,"[2, 13, 15, 16, 21, 23, 25]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,20,2170772136,"[8, 17, 22, 27]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,21,2171772139,"[13, 14, 15, 16]",1
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,22,2172772142,"[6, 8, 9, 11, 22]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,23,2173772145,"[1, 4, 11, 13, 15, 17, 25, 26]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,24,2174772148,"[1, 6, 8, 10, 16, 17, 20, 22, 27]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,25,2175772151,"[1, 2, 4, 5, 6, 7, 10, 18, 21, 24, 25, 26]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,26,2176772154,"[0, 5, 13, 16, 25]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,27,2177772157,"[2, 6, 8, 10, 21, 27]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,28,2178772160,"[6, 13, 15, 17, 19, 21]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,29,2179772163,"[6, 9, 12, 19, 25, 26]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,30,2180772166,"[6, 7, 8, 19, 20]",0
g_n14_m28_k2_002_q01,g_n14_m28_k2_002,q01,train,31,2181772169,"[6, 8, 15, 19, 20, 24, 27]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,0,1429392117,"[2, 6, 8, 10, 11, 13, 19, 20, 21]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,1,1430392120,"[5, 9, 14, 19, 22, 25, 26]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,2,1431392123,"[0, 4, 6, 7, 8, 9, 13, 14, 22, 23]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,3,1432392126,"[0, 2, 9, 12, 16, 18, 20, 22, 25, 26]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,4,1433392129,"[2, 3, 7, 8, 9, 11, 17, 18]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,5,1434392132,"[0, 1, 2, 4, 7, 8, 9, 12, 14, 18, 20, 25, 27]",1
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,6,1435392135,"[1, 5, 7, 14, 20, 21, 26, 27]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,7,1436392138,"[0, 2, 10, 14, 18, 19, 20, 22, 25]",1
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,8,1437392141,"[1, 3, 4, 6, 7, 13, 17, 22, 26, 27]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,9,1438392144,"[0, 1, 7, 8, 9, 10, 11, 13, 15, 16, 19, 21, 22, 23]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,10,1439392147,"[1, 6, 14, 18, 22]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,11,1440392150,"[0, 3, 5, 8, 11, 12, 16, 17, 18, 25]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,12,1441392153,"[0, 5, 7, 8, 9, 11, 17, 18, 20, 21, 23, 25, 27]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,13,1442392156,"[4, 8, 12, 14, 18, 20, 21, 24, 26, 27]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,14,1443392159,"[4, 6, 7, 8, 9, 10, 11, 12, 13, 20, 27]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,15,1444392162,"[0, 4, 7, 11, 14, 18, 21, 23, 26, 27]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,16,1445392165,"[2, 3, 4, 6, 18, 24, 25]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,17,1446392168,"[0, 3, 6, 8, 12, 15, 16, 17, 18, 19, 20, 21, 23, 27]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,18,1447392171,"[0, 1, 5, 6, 7, 10, 12, 15, 17, 20, 21, 24, 25]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,19,1448392174,"[0, 5, 7, 9, 10, 11, 16, 18, 20, 21]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,20,1449392177,"[0, 3, 5, 7, 10, 15, 17, 19, 20, 25]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,21,1450392180,"[0, 1, 5, 9, 15, 18, 19, 20, 22, 23, 26]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,22,1451392183,"[0, 1, 2, 3, 5, 7, 9, 10, 11, 12, 17, 21, 23, 24, 25, 26, 27]",1
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,23,1452392186,"[0, 6, 7, 8, 11, 13, 21, 26, 27]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,24,1453392189,"[0, 3, 4, 6, 7, 9, 11, 12, 13, 15, 16, 19, 25, 26]",1
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,25,1454392192,"[0, 1, 3, 8, 13, 17, 24, 27]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,26,1455392195,"[0, 6, 9, 10, 11, 13, 14, 19, 21, 25, 27]",1
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,27,1456392198,"[0, 1, 3, 5, 6, 7, 8, 11, 15, 16, 17, 22, 26]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,28,1457392201,"[1, 3, 5, 6, 8, 9, 11, 17, 18, 20]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,29,1458392204,"[1, 2, 8, 10, 15, 16, 19, 20, 22, 23, 24, 25, 26]",0
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,30,1459392207,"[3, 5, 6, 7, 8, 10, 12, 14, 16, 20, 26, 27]",1
g_n14_m28_k2_002_q02,g_n14_m28_k2_002,q02,train,31,1460392210,"[3, 7, 10, 12, 15, 17, 18, 20, 22, 27]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,0,3456048318,[26],0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,1,3457048321,"[3, 5, 7, 15]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,2,3458048324,"[5, 7, 9, 16, 17]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,3,3459048327,"[0, 10]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,4,3460048330,"[1, 3, 8, 10, 14, 24]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,5,3461048333,"[8, 9, 27]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,6,3462048336,"[9, 12, 20, 25]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,7,3463048339,"[4, 9, 10, 12]",1
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,8,3464048342,"[0, 7]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,9,3465048345,"[11, 12, 14]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,10,3466048348,"[3, 11]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,11,3467048351,"[6, 10, 18]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,12,3468048354,[],0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,13,3469048357,"[9, 20, 22, 23, 25, 27]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,14,3470048360,"[15, 20, 22]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,15,3471048363,"[1, 14, 24]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,16,3472048366,"[11, 12]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,17,3473048369,"[4, 6, 12, 23]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,18,3474048372,"[5, 8, 10, 25, 26]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,19,3475048375,"[3, 6, 8, 26]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,20,3476048378,"[1, 6, 12, 19, 21]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,21,3477048381,"[14, 18, 22]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,22,3478048384,"[4, 23, 24]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,23,3479048387,"[13, 17, 25]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,24,3480048390,"[1, 22]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,25,3481048393,"[0, 8, 24]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,26,3482048396,"[0, 7, 11]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,27,3483048399,[20],0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,28,3484048402,"[21, 22, 25]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,29,3485048405,"[6, 14, 18]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,30,3486048408,"[2, 21, 24]",0
g_n14_m28_k2_003_q00,g_n14_m28_k2_003,q00,test,31,3487048411,"[10, 11, 13, 15]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,0,2734668359,"[2, 3, 11, 13, 15, 22, 23, 24]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,1,2735668362,"[2, 7, 8, 9, 11, 12, 15, 19, 21, 25]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,2,2736668365,"[1, 2, 4, 6, 11, 12, 15, 20, 26]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,3,2737668368,"[1, 3, 16, 20, 21, 23]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,4,2738668371,"[0, 2, 8, 13, 17, 22, 23, 26]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,5,2739668374,"[0, 5, 8, 9, 13, 21, 22]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,6,2740668377,"[5, 11, 13, 15, 18]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,7,2741668380,"[3, 5, 8, 20, 21]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,8,2742668383,"[9, 11, 15, 22, 23, 25]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,9,2743668386,"[0, 5, 6, 8, 10, 13, 15, 16, 17, 21, 23, 24, 27]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,10,2744668389,"[0, 1, 6, 10, 14, 22]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,11,2745668392,"[1, 4, 7, 8, 14, 21, 26]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,12,2746668395,"[4, 11, 12, 13, 15, 17, 19, 20, 25]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,13,2747668398,"[4, 7, 14, 18]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,14,2748668401,"[0, 2, 4, 6, 9, 11, 13, 17, 22]",1
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,15,2749668404,"[2, 10, 12, 13, 16, 22, 25, 27]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,16,2750668407,"[0, 2, 3, 14, 17, 19, 20, 24]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,17,2751668410,"[1, 2, 3, 6, 11, 23]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,18,2752668413,"[2, 5, 6, 8, 10, 13, 17, 18, 26]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,19,2753668416,[10],0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,20,2754668419,"[0, 8, 11, 12, 15, 16, 17, 21]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,21,2755668422,"[2, 7, 8, 15, 16, 20, 25]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,22,2756668425,"[7, 9, 12, 18, 21, 23, 25]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,23,2757668428,"[1, 6, 8, 10, 13]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,24,2758668431,"[8, 9, 10, 13, 19, 21]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,25,2759668434,"[0, 5, 20, 22, 24]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,26,2760668437,"[2, 9, 15, 21, 23, 24]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,27,2761668440,"[4, 5, 6, 8, 10, 21]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,28,2762668443,[25],0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,29,2763668446,"[0, 4, 5, 12, 16, 25, 27]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,30,2764668449,"[4, 6, 7, 11, 19, 23, 25, 27]",0
g_n14_m28_k2_003_q01,g_n14_m28_k2_003,q01,test,31,2765668452,"[1, 10, 11, 13, 15, 20, 23, 27]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,0,2013288400,"[3, 5, 7, 11, 18, 19, 20, 22, 23, 24, 25]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,1,2014288403,"[0, 5, 8, 10, 11, 14, 16, 17, 19]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,2,2015288406,"[0, 3, 4, 5, 6, 7, 9, 10, 11, 12, 17, 20, 21, 22, 24, 26, 27]",1
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,3,2016288409,"[4, 6, 10, 16, 18, 22, 25, 26, 27]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,4,2017288412,"[6, 9, 10, 11, 12, 14, 16, 20, 24]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,5,2018288415,"[3, 7, 8, 12, 13, 14, 17, 18, 21, 25]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,6,2019288418,"[1, 7, 11, 13, 16, 18, 23, 24, 25, 27]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,7,2020288421,"[1, 3, 4, 5, 7, 11, 17, 19, 20, 27]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,8,2021288424,"[4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 19, 20, 23, 25]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,9,2022288427,"[0, 5, 7, 9, 10, 14, 17, 19, 21, 23, 27]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,10,2023288430,"[1, 3, 7, 8, 9, 10, 13, 21, 26]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,11,2024288433,"[4, 5, 8, 12, 15, 17, 18, 20, 21, 25, 26, 27]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,12,2025288436,"[0, 4, 5, 8, 11, 12, 14, 16, 17, 19, 20, 26]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,13,2026288439,"[0, 1, 2, 3, 4, 6, 12, 14, 15, 16, 23, 26]",1
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,14,2027288442,"[0, 1, 3, 6, 7, 9, 12, 15, 17, 22, 24, 25, 27]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,15,2028288445,"[0, 3, 5, 6, 7, 12, 16, 18, 25]",0
g_n14_m28_k2_003_q02,g_n14_m28_k2_003,q02,test,16,2029288448,"[0, 2, 8, 12, 13, 15, 16, 17, 21, 27]",0
