row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,check_degree_mean,check_degree_variance,check_degree_min,check_degree_max,variable_degree_mean,variable_degree_variance,variable_degree_min,variable_degree_max,check_degree_count_1,variable_degree_count_1,check_degree_count_2,variable_degree_count_2,check_degree_count_3,variable_degree_count_3,check_degree_count_4,variable_degree_count_4,check_degree_count_ge5,variable_degree_count_ge5,stopping_subset_tests,stopping_count_status,min_stopping_order,N_stop_2,N_stop_3,N_stop_4,N_stop_5,dependency_subset_tests,dependency_count_status,min_dependency_order,N_dep_2,N_dep_3,N_dep_4,q_power_2,q_power_3,q_power_4,q_power_5,N_stop_2_q2,N_stop_3_q3,N_stop_4_q4,N_stop_5_q5,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_stop_5,log1p_H_stop_5,H_dep_4,log1p_H_dep_4
code_n24_k12_cw3_037_q00,code_n24_k12_cw3_037,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,1.5,4.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,2,0,10,0,55430,exact_all,2,2,0,7,60,12926,exact,2,2,44,466,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.0,0.0073483199999999985,0.011337407999999998,0.0648,0.256608,0.4891881599999999,0.08348572799999998,0.08018336978015841,0.81059616,0.5936561612130348
code_n24_k12_cw3_037_q01,code_n24_k12_cw3_037,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,1.5,4.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,2,0,10,0,55430,exact_all,2,2,0,7,60,12926,exact,2,2,44,466,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.0,0.023224319999999996,0.047775743999999995,0.1152,0.6082559999999999,1.5460761599999997,0.186200064,0.17075497437628978,2.26953216,1.1846469043372336
code_n24_k12_cw3_037_q02,code_n24_k12_cw3_037,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,1.5,4.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,2,0,10,0,55430,exact_all,2,2,0,7,60,12926,exact,2,2,44,466,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.0,0.0567,0.14579999999999996,0.18,1.1879999999999997,3.7746,0.38249999999999995,0.3238934544143528,5.1426,1.8152481052969591
code_n24_k12_cw3_037_q03,code_n24_k12_cw3_037,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,1.5,4.0,8.0,3.0,0.0,3.0,3.0,0,0,0,0,0,24,2,0,10,0,55430,exact_all,2,2,0,7,60,12926,exact,2,2,44,466,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.0,0.11757311999999998,0.36279705599999995,0.2592,2.052864,7.827010559999999,0.739570176,0.5536380574233095,10.13907456,2.410459157439717
code_n24_k12_cw3_038_q00,code_n24_k12_cw3_038,q00,test,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,5.833333333333333,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,3,0,7,0,55430,exact_all,2,1,4,20,141,12926,exact,2,1,22,243,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.023327999999999998,0.0209952,0.026642908799999997,0.0324,0.128304,0.25509168,0.1033661088,0.09836560614067867,0.41579568,0.3476916910748675
code_n24_k12_cw3_038_q01,code_n24_k12_cw3_038,q01,test,0.24,24,12,12,0.5,0.26,3,0.25,6.0,5.833333333333333,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,3,0,7,0,55430,exact_all,2,1,4,20,141,12926,exact,2,1,22,243,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.05529599999999999,0.06635519999999999,0.11227299839999998,0.0576,0.30412799999999995,0.8062156799999999,0.2915241984,0.2558230700410242,1.1679436799999998,0.7737791053801907
code_n24_k12_cw3_038_q02,code_n24_k12_cw3_038,q02,test,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,5.833333333333333,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,3,0,7,0,55430,exact_all,2,1,4,20,141,12926,exact,2,1,22,243,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.10799999999999998,0.16199999999999998,0.34262999999999993,0.09,0.5939999999999999,1.9683,0.7026299999999999,0.5321741144230066,2.6523,1.2953571061277547
code_n24_k12_cw3_038_q03,code_n24_k12_cw3_038,q03,test,0.36,24,12,12,0.5,0.14,3,0.25,6.0,5.833333333333333,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,1,24,3,0,7,0,55430,exact_all,2,1,4,20,141,12926,exact,2,1,22,243,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.18662399999999998,0.3359232,0.8525730815999999,0.1296,1.026432,4.08146688,1.5047202815999998,0.9181770642699998,5.2374988799999995,1.8305792815185027
code_n24_k12_cw3_039_q00,code_n24_k12_cw3_039,q00,validation,0.18,24,12,12,0.5,0.32000000000000006,3,0.25,6.0,9.0,2.0,13.0,3.0,0.0,3.0,3.0,0,0,2,0,0,24,2,0,8,0,55430,exact_all,2,1,5,28,141,12926,exact,2,1,22,241,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.02916,0.029393279999999994,0.026642908799999997,0.0324,0.128304,0.25299215999999997,0.1175961888,0.11118011879016187,0.41369616,0.346207664610723
code_n24_k12_cw3_039_q01,code_n24_k12_cw3_039,q01,validation,0.24,24,12,12,0.5,0.26,3,0.25,6.0,9.0,2.0,13.0,3.0,0.0,3.0,3.0,0,0,2,0,0,24,2,0,8,0,55430,exact_all,2,1,5,28,141,12926,exact,2,1,22,241,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.06911999999999999,0.09289727999999998,0.11227299839999998,0.0576,0.30412799999999995,0.7995801599999999,0.33189027839999996,0.28659919515173465,1.16130816,0.7707136680060912
code_n24_k12_cw3_039_q02,code_n24_k12_cw3_039,q02,validation,0.3,24,12,12,0.5,0.19999999999999996,3,0.25,6.0,9.0,2.0,13.0,3.0,0.0,3.0,3.0,0,0,2,0,0,24,2,0,8,0,55430,exact_all,2,1,5,28,141,12926,exact,2,1,22,241,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.13499999999999998,0.2268,0.34262999999999993,0.09,0.5939999999999999,1.9521,0.79443,0.5846874227644447,2.6361,1.2909116786873136
code_n24_k12_cw3_039_q03,code_n24_k12_cw3_039,q03,validation,0.36,24,12,12,0.5,0.14,3,0.25,6.0,9.0,2.0,13.0,3.0,0.0,3.0,3.0,0,0,2,0,0,24,2,0,8,0,55430,exact_all,2,1,5,28,141,12926,exact,2,1,22,241,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.23328,0.4702924799999999,0.8525730815999999,0.1296,1.026432,4.0478745599999995,1.6857455615999997,0.9879583659893801,5.203906559999999,1.8251791839500646
code_n32_k16_cw3_000_q00,code_n32_k16_cw3_000,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,6.375,2.0,11.0,3.0,0.0,3.0,3.0,0,0,2,0,0,32,3,0,11,0,242792,exact_all,2,1,0,9,56,41416,exact,2,1,30,442,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0,0.009447839999999999,0.010581580799999999,0.0324,0.17495999999999998,0.46399391999999995,0.052429420799999994,0.0511012257035417,0.6713539199999999,0.5136340285031012
code_n32_k16_cw3_000_q01,code_n32_k16_cw3_000,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,6.375,2.0,11.0,3.0,0.0,3.0,3.0,0,0,2,0,0,32,3,0,11,0,242792,exact_all,2,1,0,9,56,41416,exact,2,1,30,442,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.0,0.029859839999999995,0.04459069439999999,0.0576,0.4147199999999999,1.4664499199999999,0.13205053439999997,0.12403062048069338,1.9387699199999997,1.0779910992413424
code_n32_k16_cw3_000_q02,code_n32_k16_cw3_000,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,6.375,2.0,11.0,3.0,0.0,3.0,3.0,0,0,2,0,0,32,3,0,11,0,242792,exact_all,2,1,0,9,56,41416,exact,2,1,30,442,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.0,0.07289999999999999,0.13607999999999998,0.09,0.8099999999999998,3.5801999999999996,0.29897999999999997,0.2615793411111213,4.480199999999999,1.7011415966443133
code_n32_k16_cw3_000_q03,code_n32_k16_cw3_000,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,6.375,2.0,11.0,3.0,0.0,3.0,3.0,0,0,2,0,0,32,3,0,11,0,242792,exact_all,2,1,0,9,56,41416,exact,2,1,30,442,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.0,0.15116543999999998,0.33861058559999996,0.1296,1.3996799999999998,7.423902719999999,0.6193760255999999,0.48204090566479707,8.95318272,2.2978923713793495
code_n32_k16_cw3_001_q00,code_n32_k16_cw3_001,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.0,4.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,3,0,13,0,242792,exact_all,2,1,0,8,19,41416,exact,2,1,30,443,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0,0.008398079999999999,0.0035901791999999994,0.0324,0.17495999999999998,0.4650436799999999,0.0443882592,0.0434313161097904,0.67240368,0.514261920928371
code_n32_k16_cw3_001_q01,code_n32_k16_cw3_001,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.0,4.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,3,0,13,0,242792,exact_all,2,1,0,8,19,41416,exact,2,1,30,443,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.0,0.026542079999999996,0.015128985599999997,0.0576,0.4147199999999999,1.4697676799999997,0.09927106559999999,0.09464729250671611,1.9420876799999995,1.07911942459035
code_n32_k16_cw3_001_q02,code_n32_k16_cw3_001,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.0,4.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,3,0,13,0,242792,exact_all,2,1,0,8,19,41416,exact,2,1,30,443,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.0,0.0648,0.04616999999999999,0.09,0.8099999999999998,3.5883,0.20096999999999998,0.18312956360184815,4.4883,1.7026185536525547
code_n32_k16_cw3_001_q03,code_n32_k16_cw3_001,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.0,4.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,3,0,13,0,242792,exact_all,2,1,0,8,19,41416,exact,2,1,30,443,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.0,0.13436927999999998,0.11488573439999998,0.1296,1.3996799999999998,7.4406988799999985,0.37885501439999997,0.32125345506765646,8.969978879999998,2.2995784656164378
code_n32_k16_cw3_002_q00,code_n32_k16_cw3_002,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,4.75,1.0,10.0,3.0,0.0,3.0,3.0,1,0,0,0,1,32,1,0,13,0,242792,exact_all,2,3,0,15,41,41416,exact,2,3,90,1310,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0972,0.0,0.015746399999999997,0.007747228799999999,0.0972,0.5248799999999999,1.3751855999999998,0.12069362879999998,0.11394780504139332,1.9972655999999995,1.097700406363121
code_n32_k16_cw3_002_q01,code_n32_k16_cw3_002,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,4.75,1.0,10.0,3.0,0.0,3.0,3.0,1,0,0,0,1,32,1,0,13,0,242792,exact_all,2,3,0,15,41,41416,exact,2,3,90,1310,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1728,0.0,0.04976639999999999,0.032646758399999996,0.1728,1.2441599999999997,4.3462656,0.2552131584,0.22730540549199965,5.763225599999999,1.9114999360136669
code_n32_k16_cw3_002_q02,code_n32_k16_cw3_002,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,4.75,1.0,10.0,3.0,0.0,3.0,3.0,1,0,0,0,1,32,1,0,13,0,242792,exact_all,2,3,0,15,41,41416,exact,2,3,90,1310,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.27,0.0,0.1215,0.09962999999999998,0.27,2.4299999999999997,10.610999999999999,0.49113,0.39953422178729087,13.310999999999998,2.6610284723287387
code_n32_k16_cw3_002_q03,code_n32_k16_cw3_002,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,4.75,1.0,10.0,3.0,0.0,3.0,3.0,1,0,0,0,1,32,1,0,13,0,242792,exact_all,2,3,0,15,41,41416,exact,2,3,90,1310,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.3888,0.0,0.25194239999999996,0.24791132159999996,0.3888,4.199039999999999,22.002969599999997,0.8886537215999999,0.6358642586397756,26.590809599999996,3.3174827317638735
code_n32_k16_cw3_003_q00,code_n32_k16_cw3_003,q00,validation,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.625,3.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,2,0,11,0,242792,exact_all,2,1,0,7,48,41416,exact,2,1,30,438,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0,0.0073483199999999985,0.009069926399999999,0.0324,0.17495999999999998,0.4597948799999999,0.048818246399999994,0.04766405072257979,0.6671548799999999,0.5111185088709606
code_n32_k16_cw3_003_q01,code_n32_k16_cw3_003,q01,validation,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.625,3.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,2,0,11,0,242792,exact_all,2,1,0,7,48,41416,exact,2,1,30,438,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.0,0.023224319999999996,0.03822059519999999,0.0576,0.4147199999999999,1.4531788799999998,0.11904491519999999,0.11247556721951593,1.9254988799999997,1.0734650234055403
code_n32_k16_cw3_003_q02,code_n32_k16_cw3_003,q02,validation,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.625,3.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,2,0,11,0,242792,exact_all,2,1,0,7,48,41416,exact,2,1,30,438,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.0,0.0567,0.11663999999999997,0.09,0.8099999999999998,3.5477999999999996,0.26333999999999996,0.23375900745715658,4.447799999999999,1.695211857453826
code_n32_k16_cw3_003_q03,code_n32_k16_cw3_003,q03,validation,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.625,3.0,11.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,2,0,11,0,242792,exact_all,2,1,0,7,48,41416,exact,2,1,30,438,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.0,0.11757311999999998,0.29023764479999997,0.1296,1.3996799999999998,7.3567180799999985,0.5374107647999999,0.4300996798597274,8.885998079999998,2.2911194206707086
code_n32_k16_cw3_004_q00,code_n32_k16_cw3_004,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.0,4.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,4,0,12,0,242792,exact_all,4,0,0,5,30,41416,exact,4,0,0,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.0,0.0052488,0.005668703999999999,0.0,0.0,0.004199039999999999,0.010917503999999998,0.01085833829159388,0.004199039999999999,0.004190248633147544
code_n32_k16_cw3_004_q01,code_n32_k16_cw3_004,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.0,4.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,4,0,12,0,242792,exact_all,4,0,0,5,30,41416,exact,4,0,0,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.0,0.016588799999999997,0.023887871999999997,0.0,0.0,0.013271039999999998,0.04047667199999999,0.03967894660983108,0.013271039999999998,0.013183751176225745
code_n32_k16_cw3_004_q02,code_n32_k16_cw3_004,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.0,4.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,4,0,12,0,242792,exact_all,4,0,0,5,30,41416,exact,4,0,0,4,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.0,0.040499999999999994,0.07289999999999998,0.0,0.0,0.0324,0.11339999999999997,0.10741839676727032,0.0324,0.031886188862321745
code_n32_k16_cw3_004_q03,code_n32_k16_cw3_004,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.0,4.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,0,32,4,0,12,0,242792,exact_all,4,0,0,5,30,41416,exact,4,0,0,4,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.0,0.0839808,0.18139852799999998,0.0,0.0,0.06718463999999999,0.26537932799999997,0.2353719412608711,0.06718463999999999,0.06502400327204662
code_n32_k16_cw3_005_q00,code_n32_k16_cw3_005,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,6.875,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,4,0,10,0,242792,exact_all,2,1,0,16,68,41416,exact,2,1,30,440,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0,0.016796159999999997,0.012849062399999998,0.0324,0.17495999999999998,0.4618943999999999,0.062045222399999995,0.06019650421069858,0.6692543999999999,0.5123770596666999
code_n32_k16_cw3_005_q01,code_n32_k16_cw3_005,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,6.875,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,4,0,10,0,242792,exact_all,2,1,0,16,68,41416,exact,2,1,30,440,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.0,0.05308415999999999,0.05414584319999999,0.0576,0.4147199999999999,1.4598143999999997,0.16483000319999996,0.15257515637030486,1.9321343999999996,1.0757306219915646
code_n32_k16_cw3_005_q02,code_n32_k16_cw3_005,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,6.875,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,4,0,10,0,242792,exact_all,2,1,0,16,68,41416,exact,2,1,30,440,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.0,0.1296,0.16523999999999997,0.09,0.8099999999999998,3.5639999999999996,0.38483999999999996,0.3255846095002483,4.4639999999999995,1.6981811222684888
code_n32_k16_cw3_005_q03,code_n32_k16_cw3_005,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,6.875,2.0,11.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,4,0,10,0,242792,exact_all,2,1,0,16,68,41416,exact,2,1,30,440,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.0,0.26873855999999996,0.41116999679999994,0.1296,1.3996799999999998,7.390310399999999,0.8095085567999999,0.5930552928305952,8.919590399999999,2.2945116301217316
code_n32_k16_cw3_006_q00,code_n32_k16_cw3_006,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.5,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,2,1,1,4,48,41416,exact,2,1,30,438,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0058319999999999995,0.004199039999999999,0.009069926399999999,0.0324,0.17495999999999998,0.4597948799999999,0.051500966399999994,0.05021863522819317,0.6671548799999999,0.5111185088709606
code_n32_k16_cw3_006_q01,code_n32_k16_cw3_006,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.5,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,2,1,1,4,48,41416,exact,2,1,30,438,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.013823999999999998,0.013271039999999998,0.03822059519999999,0.0576,0.4147199999999999,1.4531788799999998,0.12291563519999998,0.1159285484463418,1.9254988799999997,1.0734650234055403
code_n32_k16_cw3_006_q02,code_n32_k16_cw3_006,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.5,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,2,1,1,4,48,41416,exact,2,1,30,438,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.026999999999999996,0.0324,0.11663999999999997,0.09,0.8099999999999998,3.5477999999999996,0.26603999999999994,0.23589391879947397,4.447799999999999,1.695211857453826
code_n32_k16_cw3_006_q03,code_n32_k16_cw3_006,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.5,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,2,1,1,4,48,41416,exact,2,1,30,438,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.046655999999999996,0.06718463999999999,0.29023764479999997,0.1296,1.3996799999999998,7.3567180799999985,0.5336782847999999,0.42766895787318154,8.885998079999998,2.2911194206707086
code_n32_k16_cw3_007_q00,code_n32_k16_cw3_007,q00,validation,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,3,0,11,0,242792,exact_all,3,0,1,12,63,41416,exact,4,0,0,7,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.0058319999999999995,0.012597119999999998,0.011904278399999997,0.0,0.0,0.0073483199999999985,0.030333398399999996,0.02988243763295136,0.0073483199999999985,0.007321452636295071
code_n32_k16_cw3_007_q01,code_n32_k16_cw3_007,q01,validation,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,3,0,11,0,242792,exact_all,3,0,1,12,63,41416,exact,4,0,0,7,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.013823999999999998,0.039813119999999994,0.050164531199999994,0.0,0.0,0.023224319999999996,0.10380165119999998,0.09876026794531943,0.023224319999999996,0.0229587395692226
code_n32_k16_cw3_007_q02,code_n32_k16_cw3_007,q02,validation,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,3,0,11,0,242792,exact_all,3,0,1,12,63,41416,exact,4,0,0,7,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.026999999999999996,0.0972,0.15308999999999998,0.0,0.0,0.0567,0.27729,0.2447406460216201,0.0567,0.05515084446484804
code_n32_k16_cw3_007_q03,code_n32_k16_cw3_007,q03,validation,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.25,2.0,10.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,3,0,11,0,242792,exact_all,3,0,1,12,63,41416,exact,4,0,0,7,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.046655999999999996,0.20155391999999997,0.3809369087999999,0.0,0.0,0.11757311999999998,0.6291468288,0.4880564598735857,0.11757311999999998,0.11115947713235992
code_n32_k16_cw3_008_q00,code_n32_k16_cw3_008,q00,validation,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,6.375,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,5,32,1,0,10,0,242792,exact_all,2,2,0,14,68,41416,exact,2,2,60,877,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0648,0.0,0.014696639999999997,0.012849062399999998,0.0648,0.34991999999999995,0.9206395199999998,0.0923457024,0.08832740451207391,1.33535952,0.8481658492901067
code_n32_k16_cw3_008_q01,code_n32_k16_cw3_008,q01,validation,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,6.375,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,5,32,1,0,10,0,242792,exact_all,2,2,0,14,68,41416,exact,2,2,60,877,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.1152,0.0,0.04644863999999999,0.05414584319999999,0.1152,0.8294399999999998,2.9096755199999995,0.21579448319999997,0.195397758733771,3.854315519999999,1.5798681072520238
code_n32_k16_cw3_008_q02,code_n32_k16_cw3_008,q02,validation,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,6.375,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,5,32,1,0,10,0,242792,exact_all,2,2,0,14,68,41416,exact,2,2,60,877,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.18,0.0,0.1134,0.16523999999999997,0.18,1.6199999999999997,7.1037,0.45863999999999994,0.37750449474881204,8.903699999999999,2.2929084246918654
code_n32_k16_cw3_008_q03,code_n32_k16_cw3_008,q03,validation,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,6.375,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,5,32,1,0,10,0,242792,exact_all,2,2,0,14,68,41416,exact,2,2,60,877,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.2592,0.0,0.23514623999999995,0.41116999679999994,0.2592,2.7993599999999996,14.730232319999997,0.9055162367999998,0.6447529623135796,17.788792319999995,2.9332605388744444
code_n32_k16_cw3_009_q00,code_n32_k16_cw3_009,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,3.125,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,0,0,13,0,242792,exact_all,3,0,1,5,21,41416,exact,4,0,0,4,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.0058319999999999995,0.0052488,0.0039680928,0.0,0.0,0.004199039999999999,0.015048892799999998,0.014936781579907013,0.004199039999999999,0.004190248633147544
code_n32_k16_cw3_009_q01,code_n32_k16_cw3_009,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.125,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,0,0,13,0,242792,exact_all,3,0,1,5,21,41416,exact,4,0,0,4,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.013823999999999998,0.016588799999999997,0.016721510399999997,0.0,0.0,0.013271039999999998,0.04713431039999999,0.04605720484540846,0.013271039999999998,0.013183751176225745
code_n32_k16_cw3_009_q02,code_n32_k16_cw3_009,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.125,3.0,9.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,0,0,13,0,242792,exact_all,3,0,1,5,21,41416,exact,4,0,0,4,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.026999999999999996,0.040499999999999994,0.051029999999999985,0.0,0.0,0.0324,0.11852999999999997,0.11201532322447337,0.0324,0.031886188862321745
